PERMNO,date,SHRCD,COMNAM,PRIMEXCH,PRC,VOL,RET,SHROUT,MthCalDt,ShrOut,UGVKEY,datadate,indfmt,consol,popsrc,datafmt,curcd,bkvlps,csho,costat
75510,28/02/2018,11,ADOBE SYSTEMS INC,Q,209.13,517437.0,0.046906,493333.0,28/02/2018,493333.0,12540.0,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,29/03/2018,11,ADOBE SYSTEMS INC,Q,216.08,803416.0,0.033233,492470.0,29/03/2018,492470.0,12540.0,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,30/04/2018,11,ADOBE SYSTEMS INC,Q,221.60001,572872.0,0.025546,492470.0,30/04/2018,492470.0,12540.0,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,31/05/2018,11,ADOBE SYSTEMS INC,Q,249.28,503886.0,0.124910,492470.0,31/05/2018,492470.0,12540.0,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,29/06/2018,11,ADOBE SYSTEMS INC,Q,243.81,778310.0,-0.021943,489663.0,29/06/2018,489663.0,12540.0,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,31/07/2018,11,ADOBE SYSTEMS INC,Q,244.67999,537268.0,0.003568,489663.0,31/07/2018,489663.0,12540.0,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,31/08/2018,11,ADOBE SYSTEMS INC,Q,263.51001,547293.0,0.076958,489007.0,31/08/2018,489007.0,12540.0,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,28/09/2018,11,ADOBE SYSTEMS INC,Q,269.95001,606853.0,0.024439,488134.0,28/09/2018,488134.0,12540.0,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,31/10/2018,11,ADOBE INC,Q,245.75999,1067890.0,-0.089609,488134.0,31/10/2018,488134.0,12540.0,30/11/2017,INDL,C,D,STD,USD,17.2207,491.262,A
75510,30/11/2018,11,ADOBE INC,Q,250.89,813790.0,0.020874,487663.0,30/11/2018,487663.0,12540.0,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,31/12/2018,11,ADOBE INC,Q,226.24001,964044.0,-0.098250,487663.0,31/12/2018,487663.0,12540.0,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,31/01/2019,11,ADOBE INC,Q,247.82001,681533.0,0.095385,487663.0,31/01/2019,487663.0,12540.0,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,28/02/2019,11,ADOBE INC,Q,262.5,509842.0,0.059237,489115.0,28/02/2019,489115.0,12540.0,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,29/03/2019,11,ADOBE INC,Q,266.48999,717189.0,0.015200,487951.0,29/03/2019,487951.0,12540.0,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,30/04/2019,11,ADOBE INC,Q,289.25,467465.0,0.085407,487951.0,30/04/2019,487951.0,12540.0,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,31/05/2019,11,ADOBE INC,Q,270.89999,494550.0,-0.063440,486273.0,31/05/2019,486273.0,12540.0,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,28/06/2019,11,ADOBE INC,Q,294.64999,678223.0,0.087671,485439.0,28/06/2019,485439.0,12540.0,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,31/07/2019,11,ADOBE INC,Q,298.85999,423244.0,0.014288,485439.0,31/07/2019,485439.0,12540.0,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,30/08/2019,11,ADOBE INC,Q,284.51001,508205.0,-0.048016,484903.0,30/08/2019,484903.0,12540.0,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,30/09/2019,11,ADOBE INC,Q,276.25,666980.0,-0.029032,484079.0,30/09/2019,484079.0,12540.0,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,31/10/2019,11,ADOBE INC,Q,277.92999,614666.0,0.006081,484079.0,31/10/2019,484079.0,12540.0,30/11/2018,INDL,C,D,STD,USD,19.1979,487.663,A
75510,29/11/2019,11,ADOBE INC,Q,309.53,446834.0,0.113698,482339.0,29/11/2019,482339.0,12540.0,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,31/12/2019,11,ADOBE INC,Q,329.81,510246.0,0.065519,482339.0,31/12/2019,482339.0,12540.0,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,31/01/2020,11,ADOBE INC,Q,351.14001,440832.0,0.064674,482131.0,31/01/2020,482131.0,12540.0,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,28/02/2020,11,ADOBE INC,Q,345.12,566975.0,-0.017144,483000.0,28/02/2020,483000.0,12540.0,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,31/03/2020,11,ADOBE INC,Q,318.23999,1262771.0,-0.077886,481801.0,31/03/2020,481801.0,12540.0,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,30/04/2020,11,ADOBE INC,Q,353.64001,727957.0,0.111237,483268.0,30/04/2020,483268.0,12540.0,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,29/05/2020,11,ADOBE INC,Q,386.60001,553643.0,0.093202,480000.0,29/05/2020,480000.0,12540.0,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,30/06/2020,11,ADOBE INC,Q,435.31,703872.0,0.125996,479665.0,30/06/2020,479665.0,12540.0,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,31/07/2020,11,ADOBE INC,Q,444.32001,543778.0,0.020698,479665.0,31/07/2020,479665.0,12540.0,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,31/08/2020,11,ADOBE INC,Q,513.39001,543222.0,0.155451,480000.0,31/08/2020,480000.0,12540.0,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,30/09/2020,11,ADOBE INC,Q,490.42999,843377.0,-0.044722,479719.0,30/09/2020,479719.0,12540.0,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,30/10/2020,11,ADOBE INC,Q,447.10001,478792.0,-0.088351,479719.0,30/10/2020,479719.0,12540.0,30/11/2019,INDL,C,D,STD,USD,21.8314,482.339,A
75510,30/11/2020,11,ADOBE INC,Q,478.47,533473.0,0.070163,479000.0,30/11/2020,479000.0,12540.0,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,31/12/2020,11,ADOBE INC,Q,500.12,547087.0,0.045248,479000.0,31/12/2020,479000.0,12540.0,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,29/01/2021,11,ADOBE INC,Q,458.76999,571092.0,-0.082680,478700.0,29/01/2021,478700.0,12540.0,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,26/02/2021,11,ADOBE INC,Q,459.67001,442553.0,0.001962,479326.0,26/02/2021,479326.0,12540.0,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,31/03/2021,11,ADOBE INC,Q,475.37,751335.0,0.034155,478000.0,31/03/2021,478000.0,12540.0,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,30/04/2021,11,ADOBE INC,Q,508.34,406636.0,0.069357,478000.0,30/04/2021,478000.0,12540.0,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,28/05/2021,11,ADOBE INC,Q,504.57999,396660.0,-0.007397,478000.0,28/05/2021,478000.0,12540.0,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,30/06/2021,11,ADOBE INC,Q,585.64001,524788.0,0.160649,476400.0,30/06/2021,476400.0,12540.0,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,30/07/2021,11,ADOBE INC,Q,621.63,336964.0,0.061454,476400.0,30/07/2021,476400.0,12540.0,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,31/08/2021,11,ADOBE INC,Q,663.70001,285728.0,0.067677,476400.0,31/08/2021,476400.0,12540.0,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,30/09/2021,11,ADOBE INC,Q,575.71997,522511.0,-0.132560,475800.0,30/09/2021,475800.0,12540.0,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,29/10/2021,11,ADOBE INC,Q,650.35999,440486.0,0.129646,475800.0,29/10/2021,475800.0,12540.0,30/11/2020,INDL,C,D,STD,USD,27.691,479.0,A
75510,30/11/2021,11,ADOBE INC,Q,669.84998,429093.0,0.029968,475800.0,30/11/2021,475800.0,12540.0,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,31/12/2021,11,ADOBE INC,Q,567.06,835468.0,-0.153452,475000.0,31/12/2021,475000.0,12540.0,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,31/01/2022,11,ADOBE INC,Q,534.29999,835052.0,-0.057772,472348.0,31/01/2022,472348.0,12540.0,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,28/02/2022,11,ADOBE INC,Q,467.67999,691538.0,-0.124687,472351.0,28/02/2022,472351.0,12540.0,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,31/03/2022,11,ADOBE INC,Q,455.62,978825.0,-0.025787,472500.0,31/03/2022,472500.0,12540.0,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,29/04/2022,11,ADOBE INC,Q,395.95001,544971.0,-0.130964,472500.0,29/04/2022,472500.0,12540.0,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,31/05/2022,11,ADOBE INC,Q,416.48001,718144.0,0.051850,472500.0,31/05/2022,472500.0,12540.0,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,30/06/2022,11,ADOBE INC,Q,366.06,713369.0,-0.121062,468000.0,30/06/2022,468000.0,12540.0,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,29/07/2022,11,ADOBE INC,Q,410.12,459622.0,0.120363,468000.0,29/07/2022,468000.0,12540.0,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,31/08/2022,11,ADOBE INC,Q,373.44,513624.0,-0.089437,468000.0,31/08/2022,468000.0,12540.0,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,30/09/2022,11,ADOBE INC,Q,275.20001,1232903.0,-0.263068,464900.0,30/09/2022,464900.0,12540.0,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,31/10/2022,11,ADOBE INC,Q,318.5,818412.0,0.157340,464900.0,31/10/2022,464900.0,12540.0,30/11/2021,INDL,C,D,STD,USD,31.1516,475.0,A
75510,30/11/2022,11,ADOBE INC,Q,344.92999,702706.0,0.082983,464900.0,30/11/2022,464900.0,12540.0,30/11/2022,INDL,C,D,STD,USD,30.4134,462.0,A
75510,30/12/2022,11,ADOBE INC,Q,336.53,645174.0,-0.024353,462000.0,30/12/2022,462000.0,12540.0,30/11/2022,INDL,C,D,STD,USD,30.4134,462.0,A
75510,31/01/2023,11,ADOBE INC,Q,370.34,484803.0,0.100467,457800.0,31/01/2023,457800.0,12540.0,30/11/2022,INDL,C,D,STD,USD,30.4134,462.0,A
75510,28/02/2023,11,ADOBE INC,Q,323.95001,568983.0,-0.125263,458576.0,28/02/2023,458576.0,12540.0,30/11/2022,INDL,C,D,STD,USD,30.4134,462.0,A
75510,31/03/2023,11,ADOBE INC,Q,385.37,821008.0,0.189597,458700.0,31/03/2023,458700.0,12540.0,30/11/2022,INDL,C,D,STD,USD,30.4134,462.0,A
75510,28/04/2023,11,ADOBE INC,Q,377.56,387899.0,-0.020266,458700.0,28/04/2023,458700.0,12540.0,30/11/2022,INDL,C,D,STD,USD,30.4134,462.0,A
75510,31/05/2023,11,ADOBE INC,Q,417.79001,856710.0,0.106553,458700.0,31/05/2023,458700.0,12540.0,30/11/2022,INDL,C,D,STD,USD,30.4134,462.0,A
75510,30/06/2023,11,ADOBE INC,Q,488.98999,1078495.0,0.170420,455800.0,30/06/2023,455800.0,12540.0,30/11/2022,INDL,C,D,STD,USD,30.4134,462.0,A
75510,31/07/2023,11,ADOBE INC,Q,546.16998,607578.0,0.116935,455800.0,31/07/2023,455800.0,12540.0,30/11/2022,INDL,C,D,STD,USD,30.4134,462.0,A
75510,31/08/2023,11,ADOBE INC,Q,559.34003,508810.0,0.024113,455800.0,31/08/2023,455800.0,12540.0,30/11/2022,INDL,C,D,STD,USD,30.4134,462.0,A
75510,29/09/2023,11,ADOBE INC,Q,509.89999,623521.0,-0.088390,455300.0,29/09/2023,455300.0,12540.0,30/11/2022,INDL,C,D,STD,USD,30.4134,462.0,A
75510,31/10/2023,11,ADOBE INC,Q,532.06,554123.0,0.043460,455300.0,31/10/2023,455300.0,12540.0,30/11/2022,INDL,C,D,STD,USD,30.4134,462.0,A
75510,30/11/2023,11,ADOBE INC,Q,611.01001,521856.0,0.148386,455300.0,30/11/2023,455300.0,12540.0,30/11/2023,INDL,C,D,STD,USD,36.3033,455.0,A
75510,29/12/2023,11,ADOBE INC,Q,596.59998,698818.0,-0.023584,455000.0,29/12/2023,455000.0,12540.0,30/11/2023,INDL,C,D,STD,USD,36.3033,455.0,A
75510,31/01/2024,11,ADOBE INC,Q,617.78003,547834.0,0.035501,452000.0,31/01/2024,452000.0,12540.0,30/11/2023,INDL,C,D,STD,USD,36.3033,455.0,A
75510,29/02/2024,11,ADOBE INC,Q,560.28003,701677.0,-0.093075,452546.0,29/02/2024,452546.0,12540.0,30/11/2023,INDL,C,D,STD,USD,36.3033,455.0,A
75510,28/03/2024,11,ADOBE INC,Q,504.60001,966171.0,-0.099379,448000.0,28/03/2024,448000.0,12540.0,30/11/2023,INDL,C,D,STD,USD,36.3033,455.0,A
75510,30/04/2024,11,ADOBE INC,Q,462.82999,640471.0,-0.082778,448000.0,30/04/2024,448000.0,12540.0,30/11/2023,INDL,C,D,STD,USD,36.3033,455.0,A
75510,31/05/2024,11,ADOBE INC,Q,444.76001,626542.0,-0.039042,449000.0,31/05/2024,449000.0,12540.0,30/11/2023,INDL,C,D,STD,USD,36.3033,455.0,A
75510,28/06/2024,11,ADOBE INC,Q,555.53998,907055.0,0.249078,443400.0,28/06/2024,443400.0,12540.0,30/11/2023,INDL,C,D,STD,USD,36.3033,455.0,A
75510,31/07/2024,11,ADOBE INC,Q,551.65002,506503.0,-0.007002,443400.0,31/07/2024,443400.0,12540.0,30/11/2023,INDL,C,D,STD,USD,36.3033,455.0,A
75510,30/08/2024,11,ADOBE INC,Q,574.40997,408042.0,0.041258,445000.0,30/08/2024,445000.0,12540.0,30/11/2023,INDL,C,D,STD,USD,36.3033,455.0,A
75510,30/09/2024,11,ADOBE INC,Q,517.78003,708316.0,-0.098588,440200.0,30/09/2024,440200.0,12540.0,30/11/2023,INDL,C,D,STD,USD,36.3033,455.0,A
75510,31/10/2024,11,ADOBE INC,Q,478.07999,603597.0,-0.076674,440200.0,31/10/2024,440200.0,12540.0,30/11/2023,INDL,C,D,STD,USD,36.3033,455.0,A
75510,29/11/2024,11,ADOBE INC,Q,515.92999,531072.0,0.079171,440200.0,29/11/2024,440200.0,12540.0,30/11/2024,INDL,C,D,STD,USD,31.9841,441.0,A
75510,31/12/2024,11,ADOBE INC,Q,444.67999,1046444.0,-0.138100,440200.0,31/12/2024,440200.0,12540.0,30/11/2024,INDL,C,D,STD,USD,31.9841,441.0,A
87055,29/10/1993,11,PRICE COSTCO INC,Q,17.75,270955.0,-0.013889,118847.0,29/10/1993,118847.0,29028.0,31/08/1993,INDL,C,D,STD,USD,8.277,217.074,A
87055,30/11/1993,11,PRICE COSTCO INC,Q,19.125,208091.0,0.077465,118847.0,30/11/1993,118847.0,29028.0,31/08/1993,INDL,C,D,STD,USD,8.277,217.074,A
87055,31/12/1993,11,PRICE COSTCO INC,Q,19.25,321876.0,0.006536,118847.0,31/12/1993,118847.0,29028.0,31/08/1993,INDL,C,D,STD,USD,8.277,217.074,A
87055,31/01/1994,11,PRICE COSTCO INC,Q,17.75,314993.0,-0.077922,118847.0,31/01/1994,118847.0,29028.0,31/08/1993,INDL,C,D,STD,USD,8.277,217.074,A
87055,28/02/1994,11,PRICE COSTCO INC,Q,20.0,271086.0,0.126761,217635.0,28/02/1994,217635.0,29028.0,31/08/1993,INDL,C,D,STD,USD,8.277,217.074,A
87055,31/03/1994,11,PRICE COSTCO INC,Q,18.125,496883.0,-0.093750,217635.0,31/03/1994,217635.0,29028.0,31/08/1993,INDL,C,D,STD,USD,8.277,217.074,A
87055,29/04/1994,11,PRICE COSTCO INC,Q,15.125,239972.0,-0.165517,217635.0,29/04/1994,217635.0,29028.0,31/08/1993,INDL,C,D,STD,USD,8.277,217.074,A
87055,31/05/1994,11,PRICE COSTCO INC,Q,13.25,260170.0,-0.123967,217742.0,31/05/1994,217742.0,29028.0,31/08/1993,INDL,C,D,STD,USD,8.277,217.074,A
87055,30/06/1994,11,PRICE COSTCO INC,Q,14.9375,314875.0,0.127358,217742.0,30/06/1994,217742.0,29028.0,31/08/1993,INDL,C,D,STD,USD,8.277,217.074,A
87055,29/07/1994,11,PRICE COSTCO INC,Q,15.0,184653.0,0.004184,217742.0,29/07/1994,217742.0,29028.0,31/08/1993,INDL,C,D,STD,USD,8.277,217.074,A
87055,31/08/1994,11,PRICE COSTCO INC,Q,15.6875,182074.0,0.045833,217795.0,31/08/1994,217795.0,29028.0,31/08/1994,INDL,C,D,STD,USD,7.7364,217.795,A
87055,30/09/1994,11,PRICE COSTCO INC,Q,16.0625,193179.0,0.023904,217795.0,30/09/1994,217795.0,29028.0,31/08/1994,INDL,C,D,STD,USD,7.7364,217.795,A
87055,31/10/1994,11,PRICE COSTCO INC,Q,15.75,155190.0,-0.019455,217795.0,31/10/1994,217795.0,29028.0,31/08/1994,INDL,C,D,STD,USD,7.7364,217.795,A
87055,30/11/1994,11,PRICE COSTCO INC,Q,15.375,172019.0,-0.023810,217839.0,30/11/1994,217839.0,29028.0,31/08/1994,INDL,C,D,STD,USD,7.7364,217.795,A
87055,30/12/1994,11,PRICE COSTCO INC,Q,12.875,274644.0,-0.162602,217843.0,30/12/1994,217843.0,29028.0,31/08/1994,INDL,C,D,STD,USD,7.7364,217.795,A
87055,31/01/1995,11,PRICE COSTCO INC,Q,13.75,304924.0,0.067961,217843.0,31/01/1995,217843.0,29028.0,31/08/1994,INDL,C,D,STD,USD,7.7364,217.795,A
87055,28/02/1995,11,PRICE COSTCO INC,Q,13.625,169179.0,-0.009091,194806.0,28/02/1995,194806.0,29028.0,31/08/1994,INDL,C,D,STD,USD,7.7364,217.795,A
87055,31/03/1995,11,PRICE COSTCO INC,Q,14.75,232760.0,0.082569,194806.0,31/03/1995,194806.0,29028.0,31/08/1994,INDL,C,D,STD,USD,7.7364,217.795,A
87055,28/04/1995,11,PRICE COSTCO INC,Q,14.625,106971.0,-0.008475,194806.0,28/04/1995,194806.0,29028.0,31/08/1994,INDL,C,D,STD,USD,7.7364,217.795,A
87055,31/05/1995,11,PRICE COSTCO INC,Q,14.125,181223.0,-0.034188,194923.0,31/05/1995,194923.0,29028.0,31/08/1994,INDL,C,D,STD,USD,7.7364,217.795,A
87055,30/06/1995,11,PRICE COSTCO INC,Q,16.25,231883.0,0.150442,194923.0,30/06/1995,194923.0,29028.0,31/08/1994,INDL,C,D,STD,USD,7.7364,217.795,A
87055,31/07/1995,11,PRICE COSTCO INC,Q,17.9375,282165.0,0.103846,194923.0,31/07/1995,194923.0,29028.0,31/08/1994,INDL,C,D,STD,USD,7.7364,217.795,A
87055,31/08/1995,11,PRICE COSTCO INC,Q,16.875,157019.0,-0.059233,194923.0,31/08/1995,194923.0,29028.0,31/08/1995,INDL,C,D,STD,USD,7.8434,195.164,A
87055,29/09/1995,11,PRICE COSTCO INC,Q,17.125,147169.0,0.014815,195164.0,29/09/1995,195164.0,29028.0,31/08/1995,INDL,C,D,STD,USD,7.8434,195.164,A
87055,31/10/1995,11,PRICE COSTCO INC,Q,17.0,142431.0,-0.007299,195164.0,31/10/1995,195164.0,29028.0,31/08/1995,INDL,C,D,STD,USD,7.8434,195.164,A
87055,30/11/1995,11,PRICE COSTCO INC,Q,16.625,165359.0,-0.022059,195260.0,30/11/1995,195260.0,29028.0,31/08/1995,INDL,C,D,STD,USD,7.8434,195.164,A
87055,29/12/1995,11,PRICE COSTCO INC,Q,15.25,285195.0,-0.082707,195260.0,29/12/1995,195260.0,29028.0,31/08/1995,INDL,C,D,STD,USD,7.8434,195.164,A
87055,31/01/1996,11,PRICE COSTCO INC,Q,15.625,208367.0,0.024590,195260.0,31/01/1996,195260.0,29028.0,31/08/1995,INDL,C,D,STD,USD,7.8434,195.164,A
87055,29/02/1996,11,PRICE COSTCO INC,Q,17.25,260458.0,0.104000,195394.0,29/02/1996,195394.0,29028.0,31/08/1995,INDL,C,D,STD,USD,7.8434,195.164,A
87055,29/03/1996,11,PRICE COSTCO INC,Q,18.75,269991.0,0.086957,195394.0,29/03/1996,195394.0,29028.0,31/08/1995,INDL,C,D,STD,USD,7.8434,195.164,A
87055,30/04/1996,11,PRICE COSTCO INC,Q,19.0,200733.0,0.013333,195394.0,30/04/1996,195394.0,29028.0,31/08/1995,INDL,C,D,STD,USD,7.8434,195.164,A
87055,31/05/1996,11,PRICE COSTCO INC,Q,20.0,242056.0,0.052632,195865.0,31/05/1996,195865.0,29028.0,31/08/1995,INDL,C,D,STD,USD,7.8434,195.164,A
87055,28/06/1996,11,PRICE COSTCO INC,Q,21.625,373969.0,0.081250,195865.0,28/06/1996,195865.0,29028.0,31/08/1995,INDL,C,D,STD,USD,7.8434,195.164,A
87055,31/07/1996,11,PRICE COSTCO INC,Q,20.5,315860.0,-0.052023,195865.0,31/07/1996,195865.0,29028.0,31/08/1995,INDL,C,D,STD,USD,7.8434,195.164,A
87055,30/08/1996,11,PRICE COSTCO INC,Q,19.875,187206.0,-0.030488,196436.0,30/08/1996,196436.0,29028.0,31/08/1996,INDL,C,D,STD,USD,9.0503,196.436,A
87055,30/09/1996,11,PRICE COSTCO INC,Q,20.5,262532.0,0.031447,196436.0,30/09/1996,196436.0,29028.0,31/08/1996,INDL,C,D,STD,USD,9.0503,196.436,A
87055,31/10/1996,11,PRICE COSTCO INC,Q,19.875,337418.0,-0.030488,196436.0,31/10/1996,196436.0,29028.0,31/08/1996,INDL,C,D,STD,USD,9.0503,196.436,A
87055,29/11/1996,11,PRICE COSTCO INC,Q,23.25,324554.0,0.169811,196658.0,29/11/1996,196658.0,29028.0,31/08/1996,INDL,C,D,STD,USD,9.0503,196.436,A
87055,31/12/1996,11,PRICE COSTCO INC,Q,25.125,421439.0,0.080645,196658.0,31/12/1996,196658.0,29028.0,31/08/1996,INDL,C,D,STD,USD,9.0503,196.436,A
87055,31/01/1997,11,PRICE COSTCO INC,Q,26.625,532869.0,0.059701,196658.0,31/01/1997,196658.0,29028.0,31/08/1996,INDL,C,D,STD,USD,9.0503,196.436,A
87055,28/02/1997,11,COSTCO COMPANIES INC,Q,25.625,310085.0,-0.037559,210796.0,28/02/1997,210796.0,29028.0,31/08/1996,INDL,C,D,STD,USD,9.0503,196.436,A
87055,31/03/1997,11,COSTCO COMPANIES INC,Q,27.625,533301.0,0.078049,210796.0,31/03/1997,210796.0,29028.0,31/08/1996,INDL,C,D,STD,USD,9.0503,196.436,A
87055,30/04/1997,11,COSTCO COMPANIES INC,Q,28.875,335951.0,0.045249,210796.0,30/04/1997,210796.0,29028.0,31/08/1996,INDL,C,D,STD,USD,9.0503,196.436,A
87055,30/05/1997,11,COSTCO COMPANIES INC,Q,33.75,457497.0,0.168831,212143.0,30/05/1997,212143.0,29028.0,31/08/1996,INDL,C,D,STD,USD,9.0503,196.436,A
87055,30/06/1997,11,COSTCO COMPANIES INC,Q,32.875,380323.0,-0.025926,212143.0,30/06/1997,212143.0,29028.0,31/08/1996,INDL,C,D,STD,USD,9.0503,196.436,A
87055,31/07/1997,11,COSTCO COMPANIES INC,Q,37.875,436988.0,0.152091,212143.0,31/07/1997,212143.0,29028.0,31/08/1996,INDL,C,D,STD,USD,9.0503,196.436,A
87055,29/08/1997,11,COSTCO COMPANIES INC,Q,36.0625,413609.0,-0.047855,213593.0,29/08/1997,213593.0,29028.0,31/08/1997,INDL,C,D,STD,USD,11.5552,213.593,A
87055,30/09/1997,11,COSTCO COMPANIES INC,Q,37.625,312142.0,0.043328,213593.0,30/09/1997,213593.0,29028.0,31/08/1997,INDL,C,D,STD,USD,11.5552,213.593,A
87055,31/10/1997,11,COSTCO COMPANIES INC,Q,38.5,390947.0,0.023256,213593.0,31/10/1997,213593.0,29028.0,31/08/1997,INDL,C,D,STD,USD,11.5552,213.593,A
87055,28/11/1997,11,COSTCO COMPANIES INC,Q,44.3125,423717.0,0.150974,214275.0,28/11/1997,214275.0,29028.0,31/08/1997,INDL,C,D,STD,USD,11.5552,213.593,A
87055,31/12/1997,11,COSTCO COMPANIES INC,Q,44.625,355969.0,0.007052,214275.0,31/12/1997,214275.0,29028.0,31/08/1997,INDL,C,D,STD,USD,11.5552,213.593,A
87055,30/01/1998,11,COSTCO COMPANIES INC,Q,43.375,323746.0,-0.028011,214275.0,30/01/1998,214275.0,29028.0,31/08/1997,INDL,C,D,STD,USD,11.5552,213.593,A
87055,27/02/1998,11,COSTCO COMPANIES INC,Q,48.875,282481.0,0.126801,215103.0,27/02/1998,215103.0,29028.0,31/08/1997,INDL,C,D,STD,USD,11.5552,213.593,A
87055,31/03/1998,11,COSTCO COMPANIES INC,Q,53.375,382679.0,0.092072,215103.0,31/03/1998,215103.0,29028.0,31/08/1997,INDL,C,D,STD,USD,11.5552,213.593,A
87055,30/04/1998,11,COSTCO COMPANIES INC,Q,55.875,321568.0,0.046838,215103.0,30/04/1998,215103.0,29028.0,31/08/1997,INDL,C,D,STD,USD,11.5552,213.593,A
87055,29/05/1998,11,COSTCO COMPANIES INC,Q,57.875,284774.0,0.035794,216477.0,29/05/1998,216477.0,29028.0,31/08/1997,INDL,C,D,STD,USD,11.5552,213.593,A
87055,30/06/1998,11,COSTCO COMPANIES INC,Q,63.0625,388603.0,0.089633,216477.0,30/06/1998,216477.0,29028.0,31/08/1997,INDL,C,D,STD,USD,11.5552,213.593,A
87055,31/07/1998,11,COSTCO COMPANIES INC,Q,56.75,317158.0,-0.100099,216477.0,31/07/1998,216477.0,29028.0,31/08/1997,INDL,C,D,STD,USD,11.5552,213.593,A
87055,31/08/1998,11,COSTCO COMPANIES INC,Q,47.0625,500926.0,-0.170705,218475.0,31/08/1998,218475.0,29028.0,31/08/1998,INDL,C,D,STD,USD,13.6307,217.589,A
87055,30/09/1998,11,COSTCO COMPANIES INC,Q,47.375,791175.0,0.006640,218475.0,30/09/1998,218475.0,29028.0,31/08/1998,INDL,C,D,STD,USD,13.6307,217.589,A
87055,30/10/1998,11,COSTCO COMPANIES INC,Q,56.75,589358.0,0.197889,218475.0,30/10/1998,218475.0,29028.0,31/08/1998,INDL,C,D,STD,USD,13.6307,217.589,A
87055,30/11/1998,11,COSTCO COMPANIES INC,Q,62.75,340240.0,0.105727,218307.0,30/11/1998,218307.0,29028.0,31/08/1998,INDL,C,D,STD,USD,13.6307,217.589,A
87055,31/12/1998,11,COSTCO COMPANIES INC,Q,72.1875,444151.0,0.150398,218307.0,31/12/1998,218307.0,29028.0,31/08/1998,INDL,C,D,STD,USD,13.6307,217.589,A
87055,29/01/1999,11,COSTCO COMPANIES INC,Q,82.875,342888.0,0.148052,218307.0,29/01/1999,218307.0,29028.0,31/08/1998,INDL,C,D,STD,USD,13.6307,217.589,A
